datetime,Platform Name,location,priority,monitoring item
9/29/2019 5:28,platform 1,location 1,WARNING,Consumer
9/29/2019 5:23,platform 1,location 1,WARNING,Consumer
9/29/2019 5:18,platform 1,location 1,WARNING,Consumer
9/29/2019 5:13,platform 1,location 1,WARNING,Consumer
9/29/2019 5:08,platform 1,location 1,WARNING,Consumer
9/29/2019 5:03,platform 1,location 1,WARNING,Consumer
9/29/2019 4:58,platform 1,location 1,WARNING,Consumer
9/29/2019 4:53,platform 1,location 1,WARNING,Consumer
9/29/2019 4:48,platform 1,location 1,WARNING,Consumer
9/29/2019 4:43,platform 1,location 1,WARNING,Consumer
9/29/2019 4:38,platform 1,location 1,WARNING,Consumer
9/29/2019 4:33,platform 1,location 1,WARNING,Consumer
9/29/2019 4:28,platform 1,location 1,WARNING,Consumer
9/29/2019 4:23,platform 1,location 1,WARNING,Consumer
9/29/2019 4:18,platform 1,location 1,WARNING,Consumer
9/29/2019 4:13,platform 1,location 1,WARNING,Consumer
9/29/2019 4:08,platform 1,location 1,WARNING,Consumer
9/29/2019 4:03,platform 1,location 1,WARNING,Consumer
9/29/2019 3:58,platform 1,location 1,WARNING,Consumer
9/29/2019 3:53,platform 1,location 1,WARNING,Consumer
9/29/2019 3:48,platform 1,location 1,WARNING,Consumer
9/29/2019 3:43,platform 1,location 1,WARNING,Consumer
9/29/2019 3:38,platform 1,location 1,WARNING,Consumer
9/29/2019 3:33,platform 1,location 1,WARNING,Consumer
9/29/2019 3:28,platform 1,location 1,WARNING,Consumer
9/29/2019 3:23,platform 1,location 1,WARNING,Consumer
9/29/2019 3:18,platform 1,location 1,WARNING,Consumer
9/29/2019 3:13,platform 1,location 1,WARNING,Consumer
9/29/2019 3:08,platform 1,location 1,WARNING,Consumer
9/29/2019 3:03,platform 1,location 1,WARNING,Consumer
9/29/2019 2:58,platform 1,location 1,WARNING,Consumer
9/29/2019 2:53,platform 1,location 1,WARNING,Consumer
9/29/2019 2:48,platform 1,location 1,WARNING,Consumer
9/29/2019 2:47,platform 1,location 1,WARNING,Controller
9/29/2019 2:43,platform 1,location 1,WARNING,Consumer
9/29/2019 2:38,platform 1,location 1,WARNING,Consumer
9/29/2019 2:33,platform 1,location 1,WARNING,Consumer
9/29/2019 2:28,platform 1,location 1,WARNING,Consumer
9/29/2019 2:23,platform 1,location 1,WARNING,Consumer
9/29/2019 2:18,platform 1,location 1,WARNING,Consumer
9/29/2019 2:13,platform 1,location 1,WARNING,Consumer
9/29/2019 2:08,platform 1,location 1,WARNING,Consumer
9/29/2019 2:03,platform 1,location 1,WARNING,Consumer
9/29/2019 1:58,platform 1,location 1,WARNING,Consumer
9/29/2019 1:53,platform 1,location 1,WARNING,Consumer
9/29/2019 1:48,platform 1,location 1,WARNING,Consumer
9/29/2019 1:43,platform 1,location 1,WARNING,Consumer
9/29/2019 1:38,platform 1,location 1,WARNING,Consumer
9/29/2019 1:33,platform 1,location 1,WARNING,Consumer
9/29/2019 1:28,platform 1,location 1,WARNING,Consumer
9/29/2019 1:23,platform 1,location 1,WARNING,Consumer
9/29/2019 1:18,platform 1,location 1,WARNING,Consumer
9/29/2019 1:13,platform 1,location 1,WARNING,Consumer
9/29/2019 1:08,platform 1,location 1,WARNING,Consumer
9/29/2019 1:03,platform 1,location 1,WARNING,Consumer
9/29/2019 0:58,platform 1,location 1,WARNING,Consumer
9/29/2019 0:53,platform 1,location 1,WARNING,Consumer
9/29/2019 0:48,platform 1,location 1,WARNING,Consumer
9/29/2019 0:43,platform 1,location 1,WARNING,Consumer
9/29/2019 0:38,platform 1,location 1,WARNING,Consumer
9/29/2019 0:33,platform 1,location 1,WARNING,Consumer
9/29/2019 0:28,platform 1,location 1,WARNING,Consumer
9/29/2019 0:23,platform 1,location 1,WARNING,Consumer
9/29/2019 0:18,platform 1,location 1,WARNING,Consumer
9/29/2019 0:13,platform 1,location 1,WARNING,Consumer
9/29/2019 0:08,platform 1,location 1,WARNING,Consumer
9/29/2019 0:03,platform 1,location 1,WARNING,Consumer
9/28/2019 23:58,platform 1,location 1,WARNING,Consumer
9/28/2019 23:53,platform 1,location 1,WARNING,Consumer
9/28/2019 23:48,platform 1,location 1,WARNING,Consumer
9/28/2019 23:43,platform 1,location 1,WARNING,Consumer
9/28/2019 23:38,platform 1,location 1,WARNING,Consumer
9/28/2019 23:33,platform 1,location 1,WARNING,Consumer
9/28/2019 23:28,platform 1,location 1,WARNING,Consumer
9/28/2019 23:23,platform 1,location 1,WARNING,Consumer
9/28/2019 23:18,platform 1,location 1,WARNING,Consumer
9/28/2019 23:13,platform 1,location 1,WARNING,Consumer
9/28/2019 23:08,platform 1,location 1,WARNING,Consumer
9/28/2019 23:03,platform 1,location 1,WARNING,Consumer
9/28/2019 22:58,platform 1,location 1,WARNING,Consumer
9/28/2019 22:53,platform 1,location 1,WARNING,Consumer
9/28/2019 22:48,platform 1,location 1,WARNING,Consumer
9/28/2019 22:43,platform 1,location 1,WARNING,Consumer
9/28/2019 22:38,platform 1,location 1,WARNING,Consumer
9/28/2019 22:33,platform 1,location 1,WARNING,Consumer
9/28/2019 22:28,platform 1,location 1,WARNING,Consumer
9/28/2019 22:23,platform 1,location 1,WARNING,Consumer
9/28/2019 22:18,platform 1,location 1,WARNING,Consumer
9/28/2019 22:13,platform 1,location 1,WARNING,Consumer
9/28/2019 22:08,platform 1,location 1,WARNING,Consumer
9/28/2019 22:03,platform 1,location 1,WARNING,Consumer
9/28/2019 21:58,platform 1,location 1,WARNING,Consumer
9/28/2019 21:53,platform 1,location 1,WARNING,Consumer
9/28/2019 21:48,platform 1,location 1,WARNING,Consumer
9/28/2019 21:43,platform 1,location 1,WARNING,Consumer
9/28/2019 21:38,platform 1,location 1,WARNING,Consumer
9/28/2019 21:33,platform 1,location 1,WARNING,Consumer
9/28/2019 21:28,platform 1,location 1,WARNING,Consumer
9/28/2019 21:23,platform 1,location 1,WARNING,Consumer
9/28/2019 21:18,platform 1,location 1,WARNING,Consumer
9/28/2019 21:13,platform 1,location 1,WARNING,Consumer
9/28/2019 21:08,platform 1,location 1,WARNING,Consumer
9/28/2019 21:03,platform 1,location 1,WARNING,Consumer
9/28/2019 20:58,platform 1,location 1,WARNING,Consumer
9/28/2019 20:53,platform 1,location 1,WARNING,Consumer
9/28/2019 20:48,platform 1,location 1,WARNING,Consumer
9/28/2019 20:43,platform 1,location 1,WARNING,Consumer
9/28/2019 20:38,platform 1,location 1,WARNING,Consumer
9/28/2019 20:33,platform 1,location 1,WARNING,Consumer
9/28/2019 20:28,platform 1,location 1,WARNING,Consumer
9/28/2019 20:23,platform 1,location 1,WARNING,Consumer
9/28/2019 20:18,platform 1,location 1,WARNING,Consumer
9/28/2019 20:13,platform 1,location 1,WARNING,Consumer
9/28/2019 20:08,platform 1,location 1,WARNING,Consumer
9/28/2019 20:03,platform 1,location 1,WARNING,Consumer
9/28/2019 19:58,platform 1,location 1,WARNING,Consumer
9/28/2019 19:53,platform 1,location 1,WARNING,Consumer
9/28/2019 19:48,platform 1,location 1,WARNING,Consumer
9/28/2019 19:43,platform 1,location 1,WARNING,Consumer
9/28/2019 19:38,platform 1,location 1,WARNING,Consumer
9/28/2019 19:33,platform 1,location 1,WARNING,Consumer
9/28/2019 19:28,platform 1,location 1,WARNING,Consumer
9/28/2019 19:23,platform 1,location 1,WARNING,Consumer
9/28/2019 19:18,platform 1,location 1,WARNING,Consumer
9/28/2019 19:13,platform 1,location 1,WARNING,Consumer
9/28/2019 19:08,platform 1,location 1,WARNING,Consumer
9/28/2019 19:03,platform 1,location 1,WARNING,Consumer
9/28/2019 18:58,platform 1,location 1,WARNING,Consumer
9/28/2019 18:53,platform 1,location 1,WARNING,Consumer
9/28/2019 18:48,platform 1,location 1,WARNING,Consumer
9/28/2019 18:43,platform 1,location 1,WARNING,Consumer
9/28/2019 18:38,platform 1,location 1,WARNING,Consumer
9/28/2019 18:33,platform 1,location 1,WARNING,Consumer
9/28/2019 18:28,platform 1,location 1,WARNING,Consumer
9/28/2019 18:23,platform 1,location 1,WARNING,Consumer
9/28/2019 18:18,platform 1,location 1,WARNING,Consumer
9/28/2019 18:13,platform 1,location 1,WARNING,Consumer
9/28/2019 18:08,platform 1,location 1,WARNING,Consumer
9/28/2019 18:03,platform 1,location 1,WARNING,Consumer
9/28/2019 17:58,platform 1,location 1,WARNING,Consumer
9/28/2019 17:53,platform 1,location 1,WARNING,Consumer
9/28/2019 17:48,platform 1,location 1,WARNING,Consumer
9/28/2019 17:43,platform 1,location 1,WARNING,Consumer
9/28/2019 17:38,platform 1,location 1,WARNING,Consumer
9/28/2019 17:33,platform 1,location 1,WARNING,Consumer
9/28/2019 17:28,platform 1,location 1,WARNING,Consumer
9/28/2019 17:23,platform 1,location 1,WARNING,Consumer
9/28/2019 17:18,platform 1,location 1,WARNING,Consumer
9/28/2019 17:13,platform 1,location 1,WARNING,Consumer
9/28/2019 17:08,platform 1,location 1,WARNING,Consumer
9/28/2019 17:03,platform 1,location 1,WARNING,Consumer
9/28/2019 16:58,platform 1,location 1,WARNING,Consumer
9/28/2019 16:53,platform 1,location 1,WARNING,Consumer
9/28/2019 16:48,platform 1,location 1,WARNING,Consumer
9/28/2019 16:43,platform 1,location 1,WARNING,Consumer
9/28/2019 16:38,platform 1,location 1,WARNING,Consumer
9/28/2019 16:33,platform 1,location 1,WARNING,Consumer
9/28/2019 16:28,platform 1,location 1,WARNING,Consumer
9/28/2019 16:23,platform 1,location 1,WARNING,Consumer
9/28/2019 16:18,platform 1,location 1,WARNING,Consumer
9/28/2019 16:13,platform 1,location 1,WARNING,Consumer
9/28/2019 16:08,platform 1,location 1,WARNING,Consumer
9/28/2019 16:03,platform 1,location 1,WARNING,Consumer
9/28/2019 15:58,platform 1,location 1,WARNING,Consumer
9/28/2019 15:53,platform 1,location 1,WARNING,Consumer
9/28/2019 15:48,platform 1,location 1,WARNING,Consumer
9/28/2019 15:43,platform 1,location 1,WARNING,Consumer
9/28/2019 15:38,platform 1,location 1,WARNING,Consumer
9/28/2019 15:33,platform 1,location 1,WARNING,Consumer
9/28/2019 15:28,platform 1,location 1,WARNING,Consumer
9/28/2019 15:23,platform 1,location 1,WARNING,Consumer
9/28/2019 15:18,platform 1,location 1,WARNING,Consumer
9/28/2019 15:13,platform 1,location 1,WARNING,Consumer
9/28/2019 15:08,platform 1,location 1,WARNING,Consumer
9/28/2019 15:03,platform 1,location 1,WARNING,Consumer
9/28/2019 14:58,platform 1,location 1,WARNING,Consumer
9/28/2019 14:53,platform 1,location 1,WARNING,Consumer
9/28/2019 14:48,platform 1,location 1,WARNING,Consumer
9/28/2019 14:43,platform 1,location 1,WARNING,Consumer
9/28/2019 14:38,platform 1,location 1,WARNING,Consumer
9/28/2019 14:33,platform 1,location 1,WARNING,Consumer
9/28/2019 14:28,platform 1,location 1,WARNING,Consumer
9/28/2019 14:23,platform 1,location 1,WARNING,Consumer
9/28/2019 14:18,platform 1,location 1,WARNING,Consumer
9/28/2019 14:13,platform 1,location 1,WARNING,Consumer
9/28/2019 14:08,platform 1,location 1,WARNING,Consumer
9/28/2019 14:03,platform 1,location 1,WARNING,Consumer
9/28/2019 13:58,platform 1,location 1,WARNING,Consumer
9/28/2019 13:53,platform 1,location 1,WARNING,Consumer
9/28/2019 13:48,platform 1,location 1,WARNING,Consumer
9/28/2019 13:43,platform 1,location 1,WARNING,Consumer
9/28/2019 13:38,platform 1,location 1,WARNING,Consumer
9/28/2019 13:33,platform 1,location 1,WARNING,Consumer
9/28/2019 13:28,platform 1,location 1,WARNING,Consumer
9/28/2019 13:23,platform 1,location 1,WARNING,Consumer
9/28/2019 13:18,platform 1,location 1,WARNING,Consumer
9/28/2019 13:13,platform 1,location 1,WARNING,Consumer
9/28/2019 13:08,platform 1,location 1,WARNING,Consumer
9/28/2019 13:03,platform 1,location 1,WARNING,Consumer
9/28/2019 13:02,platform 1,location 1,WARNING,Controller
9/28/2019 12:58,platform 1,location 1,WARNING,Consumer
9/28/2019 12:53,platform 1,location 1,WARNING,Consumer
9/28/2019 12:48,platform 1,location 1,WARNING,Consumer
9/28/2019 12:43,platform 1,location 1,WARNING,Consumer
9/28/2019 12:38,platform 1,location 1,WARNING,Consumer
9/28/2019 12:33,platform 1,location 1,WARNING,Consumer
9/28/2019 12:28,platform 1,location 1,WARNING,Consumer
9/28/2019 12:23,platform 1,location 1,WARNING,Consumer
9/28/2019 12:18,platform 1,location 1,WARNING,Consumer
9/28/2019 12:13,platform 1,location 1,WARNING,Consumer
9/28/2019 12:08,platform 1,location 1,WARNING,Consumer
9/28/2019 12:03,platform 1,location 1,WARNING,Consumer
9/28/2019 11:58,platform 1,location 1,WARNING,Consumer
9/28/2019 11:53,platform 1,location 1,WARNING,Consumer
9/28/2019 11:48,platform 1,location 1,WARNING,Consumer
9/28/2019 11:43,platform 1,location 1,WARNING,Consumer
9/28/2019 11:38,platform 1,location 1,WARNING,Consumer
9/28/2019 11:28,platform 1,location 1,WARNING,Consumer
9/28/2019 11:18,platform 1,location 1,WARNING,Consumer
9/28/2019 11:13,platform 1,location 1,WARNING,Consumer
9/28/2019 11:08,platform 1,location 1,WARNING,Consumer
9/28/2019 11:03,platform 1,location 1,WARNING,Consumer
9/28/2019 10:58,platform 1,location 1,WARNING,Consumer
9/28/2019 10:48,platform 1,location 1,WARNING,Consumer
9/28/2019 10:43,platform 1,location 1,WARNING,Consumer
9/28/2019 10:23,platform 1,location 1,WARNING,Consumer
9/28/2019 10:18,platform 1,location 1,WARNING,Consumer
9/28/2019 10:08,platform 1,location 1,WARNING,Consumer
9/28/2019 10:03,platform 1,location 1,WARNING,Consumer
9/28/2019 9:53,platform 1,location 1,WARNING,Consumer
9/28/2019 9:33,platform 1,location 1,WARNING,Consumer
9/28/2019 9:23,platform 1,location 1,WARNING,Consumer
9/28/2019 9:08,platform 1,location 1,WARNING,Consumer
9/28/2019 9:03,platform 1,location 1,WARNING,Consumer
9/28/2019 8:58,platform 1,location 1,WARNING,Consumer
9/28/2019 8:48,platform 1,location 1,WARNING,Consumer
9/28/2019 8:38,platform 1,location 1,WARNING,Consumer
9/28/2019 8:28,platform 1,location 1,WARNING,Consumer
9/28/2019 8:18,platform 1,location 1,WARNING,Consumer
9/28/2019 8:13,platform 1,location 1,WARNING,Consumer
9/28/2019 8:08,platform 1,location 1,WARNING,Consumer
9/28/2019 7:58,platform 1,location 1,WARNING,Consumer
9/28/2019 7:53,platform 1,location 1,WARNING,Consumer
9/28/2019 7:43,platform 1,location 1,CRITICAL,Consumer
9/28/2019 7:28,platform 1,location 1,WARNING,Consumer
9/28/2019 7:23,platform 1,location 1,WARNING,Consumer
9/28/2019 7:18,platform 1,location 1,WARNING,Consumer
9/28/2019 7:08,platform 1,location 1,WARNING,Consumer
9/28/2019 6:58,platform 1,location 1,WARNING,Consumer
9/28/2019 6:53,platform 1,location 1,WARNING,Consumer
9/28/2019 6:48,platform 1,location 1,WARNING,Consumer
9/28/2019 6:43,platform 1,location 1,WARNING,Consumer
9/28/2019 6:38,platform 1,location 1,WARNING,Consumer
9/28/2019 6:33,platform 1,location 1,WARNING,Consumer
9/28/2019 6:28,platform 1,location 1,WARNING,Consumer
9/28/2019 6:23,platform 1,location 1,WARNING,Consumer
9/28/2019 6:18,platform 1,location 1,WARNING,Consumer
9/28/2019 6:13,platform 1,location 1,WARNING,Consumer
9/28/2019 6:08,platform 1,location 1,WARNING,Consumer
9/28/2019 6:03,platform 1,location 1,WARNING,Consumer
9/28/2019 5:58,platform 1,location 1,WARNING,Consumer
9/28/2019 5:53,platform 1,location 1,WARNING,Consumer
9/28/2019 5:48,platform 1,location 1,WARNING,Consumer
9/28/2019 5:43,platform 1,location 1,WARNING,Consumer
9/28/2019 5:38,platform 1,location 1,WARNING,Consumer
9/28/2019 5:33,platform 1,location 1,WARNING,Consumer
9/28/2019 5:28,platform 1,location 1,WARNING,Consumer
9/28/2019 5:23,platform 1,location 1,WARNING,Consumer
9/28/2019 5:18,platform 1,location 1,WARNING,Consumer
9/28/2019 5:13,platform 1,location 1,WARNING,Consumer
9/28/2019 5:08,platform 1,location 1,WARNING,Consumer
9/28/2019 5:03,platform 1,location 1,WARNING,Consumer
9/28/2019 4:58,platform 1,location 1,CRITICAL,Consumer
9/28/2019 4:53,platform 1,location 1,WARNING,Consumer
9/28/2019 4:48,platform 1,location 1,WARNING,Consumer
9/28/2019 4:43,platform 1,location 1,WARNING,Consumer
9/28/2019 4:38,platform 1,location 1,WARNING,Consumer
9/28/2019 4:33,platform 1,location 1,WARNING,Consumer
9/28/2019 4:28,platform 1,location 1,WARNING,Consumer
9/28/2019 4:23,platform 1,location 1,WARNING,Consumer
9/28/2019 4:18,platform 1,location 1,WARNING,Consumer
9/28/2019 4:13,platform 1,location 1,WARNING,Consumer
9/28/2019 4:08,platform 1,location 1,WARNING,Consumer
9/28/2019 4:03,platform 1,location 1,WARNING,Consumer
9/28/2019 3:58,platform 1,location 1,WARNING,Consumer
9/28/2019 3:53,platform 1,location 1,CRITICAL,Consumer
9/28/2019 3:48,platform 1,location 1,WARNING,Consumer
9/28/2019 3:43,platform 1,location 1,WARNING,Consumer
9/28/2019 3:38,platform 1,location 1,WARNING,Consumer
9/28/2019 3:33,platform 1,location 1,WARNING,Consumer
9/28/2019 3:28,platform 1,location 1,WARNING,Consumer
9/28/2019 3:23,platform 1,location 1,WARNING,Consumer
9/28/2019 3:18,platform 1,location 1,WARNING,Consumer
9/28/2019 3:13,platform 1,location 1,WARNING,Consumer
9/28/2019 3:08,platform 1,location 1,WARNING,Consumer
9/28/2019 3:03,platform 1,location 1,WARNING,Consumer
9/28/2019 2:58,platform 1,location 1,WARNING,Consumer
9/28/2019 2:53,platform 1,location 1,WARNING,Consumer
9/28/2019 2:48,platform 1,location 1,WARNING,Consumer
9/28/2019 2:43,platform 1,location 1,WARNING,Consumer
9/28/2019 2:38,platform 1,location 1,WARNING,Consumer
9/28/2019 2:33,platform 1,location 1,WARNING,Consumer
9/28/2019 2:28,platform 1,location 1,WARNING,Consumer
9/28/2019 2:23,platform 1,location 1,WARNING,Consumer
9/28/2019 2:18,platform 1,location 1,WARNING,Consumer
9/28/2019 2:13,platform 1,location 1,WARNING,Consumer
9/28/2019 2:08,platform 1,location 1,WARNING,Consumer
9/28/2019 2:03,platform 1,location 1,WARNING,Consumer
9/28/2019 1:58,platform 1,location 1,WARNING,Consumer
9/28/2019 1:53,platform 1,location 1,WARNING,Consumer
9/28/2019 1:48,platform 1,location 1,WARNING,Consumer
9/28/2019 1:43,platform 1,location 1,WARNING,Consumer
9/28/2019 1:38,platform 1,location 1,WARNING,Consumer
9/28/2019 1:33,platform 1,location 1,WARNING,Consumer
9/28/2019 1:28,platform 1,location 1,WARNING,Consumer
9/28/2019 1:23,platform 1,location 1,WARNING,Consumer
9/28/2019 1:18,platform 1,location 1,WARNING,Consumer
9/28/2019 1:13,platform 1,location 1,WARNING,Consumer
9/28/2019 1:08,platform 1,location 1,WARNING,Consumer
9/28/2019 1:03,platform 1,location 1,WARNING,Consumer
9/28/2019 0:58,platform 1,location 1,WARNING,Consumer
9/28/2019 0:53,platform 1,location 1,WARNING,Consumer
9/28/2019 0:48,platform 1,location 1,WARNING,Consumer
9/28/2019 0:43,platform 1,location 1,WARNING,Consumer
9/28/2019 0:38,platform 1,location 1,WARNING,Consumer
9/28/2019 0:33,platform 1,location 1,WARNING,Consumer
9/28/2019 0:28,platform 1,location 1,WARNING,Consumer
9/28/2019 0:23,platform 1,location 1,WARNING,Consumer
9/28/2019 0:18,platform 1,location 1,WARNING,Consumer
9/28/2019 0:13,platform 1,location 1,WARNING,Consumer
9/28/2019 0:08,platform 1,location 1,WARNING,Consumer
9/28/2019 0:03,platform 1,location 1,WARNING,Consumer
9/27/2019 23:58,platform 1,location 1,WARNING,Consumer
9/27/2019 23:53,platform 1,location 1,WARNING,Consumer
9/27/2019 23:48,platform 1,location 1,WARNING,Consumer
9/27/2019 23:43,platform 1,location 1,WARNING,Consumer
9/27/2019 23:38,platform 1,location 1,WARNING,Consumer
9/27/2019 23:33,platform 1,location 1,WARNING,Consumer
9/27/2019 23:28,platform 1,location 1,WARNING,Consumer
9/27/2019 23:23,platform 1,location 1,WARNING,Consumer
9/27/2019 23:18,platform 1,location 1,WARNING,Consumer
9/27/2019 23:13,platform 1,location 1,WARNING,Consumer
9/27/2019 23:08,platform 1,location 1,WARNING,Consumer
9/27/2019 23:03,platform 1,location 1,WARNING,Consumer
9/27/2019 22:58,platform 1,location 1,WARNING,Consumer
9/27/2019 22:53,platform 1,location 1,WARNING,Consumer
9/27/2019 22:48,platform 1,location 1,WARNING,Consumer
